,Business ID,Name,Address,Rating,Price,review,rating,time,total reviews,business id
397,DOdbSGm9ULZlVz-1-Jjhmg,Chote Nawab,"115 Lexington Ave, New York, NY 10016",3.5,$$,Me and my husband went to this place last weekend and honestly the food was good. But only thing was disappointing was the ambience. It was so loud out...,3,2019-12-29 10:44:52,519,DOdbSGm9ULZlVz-1-Jjhmg
398,DOdbSGm9ULZlVz-1-Jjhmg,Chote Nawab,"115 Lexington Ave, New York, NY 10016",3.5,$$,"Dined here on a Friday, does get busy! There is little room to move in and out of a seat. The service and decor is nice! 
Food- the Pappad is complimentary...",4,2019-10-10 14:58:07,519,DOdbSGm9ULZlVz-1-Jjhmg
399,5faOK0osoS-zdEwT21S-Cg,Saravanaa Bhavan,"413 Amsterdam Ave, New York, NY 10024",3.0,$$,"This is my children's favorite restaurant. They beg to come here for special occasions, and they even love dosas by delivery. Another Yelper mentioned...",4,2019-12-19 16:59:14,343,5faOK0osoS-zdEwT21S-Cg
400,5faOK0osoS-zdEwT21S-Cg,Saravanaa Bhavan,"413 Amsterdam Ave, New York, NY 10024",3.0,$$,Came here on a casual Monday evening with a friend who had been here before. He wanted to us to experience dosas and had raved about different locations...,2,2020-02-10 14:36:14,343,5faOK0osoS-zdEwT21S-Cg
401,5faOK0osoS-zdEwT21S-Cg,Saravanaa Bhavan,"413 Amsterdam Ave, New York, NY 10024",3.0,$$,"If I had written this review six months ago, this would be 5 stars without a doubt.  I don't know what happened over the summer, but they have slowly begun...",2,2019-10-28 09:02:21,343,5faOK0osoS-zdEwT21S-Cg
402,B0IXsKwCk21hNQffYPJmHA,Chaiwali,"274 Lenox Ave, New York, NY 10027",3.5,$$,"They're baaaaaack!
And they're better than ever!
Chaiwali is open for business again. And their food is a great as it always was, the place looks beautiful...",5,2019-12-22 16:36:31,194,B0IXsKwCk21hNQffYPJmHA
403,B0IXsKwCk21hNQffYPJmHA,Chaiwali,"274 Lenox Ave, New York, NY 10027",3.5,$$,Fantastic. Amazing. Great ambience. Great lighting. Good tastes. Smells.  Great Atmosphere.  Beautiful room. Fabulous staff. Especially the glamorous and...,5,2020-03-08 18:30:58,194,B0IXsKwCk21hNQffYPJmHA
404,B0IXsKwCk21hNQffYPJmHA,Chaiwali,"274 Lenox Ave, New York, NY 10027",3.5,$$,"Simply one of the best and unexpected gems in Harlem.  Who would've thought one would find awesome fusion Indian cuisine this far up on Malcolm X?  

Each...",5,2020-01-16 19:13:44,194,B0IXsKwCk21hNQffYPJmHA
405,bFUVp77ApNkACqXvgiekPQ,Bhatti Indian Grill,"100 Lexington Ave, New York, NY 10016",3.5,$$,"Awesome authentic Indian food. Weekday lunch is the best, food has great flavors. Great staff, everyone is nice but Hussain is exceptional - very courteous...",5,2020-02-12 15:48:37,742,bFUVp77ApNkACqXvgiekPQ
406,bFUVp77ApNkACqXvgiekPQ,Bhatti Indian Grill,"100 Lexington Ave, New York, NY 10016",3.5,$$,"We ordered from here on Seamless, expecting our food by 8:35-8:45pm.  Bhatti Indian Grill/Seamless did not notify us of a cancellation until 8:51pm.  Now we...",1,2020-04-02 18:19:26,742,bFUVp77ApNkACqXvgiekPQ
407,bFUVp77ApNkACqXvgiekPQ,Bhatti Indian Grill,"100 Lexington Ave, New York, NY 10016",3.5,$$,"Yeeeaaahhh...noooo.  Though only for a delivery order of two lunches (so maybe service and ambiance are tremendous for those who may dine in?), best thing I...",2,2020-02-11 13:19:18,742,bFUVp77ApNkACqXvgiekPQ
408,aY9-yTX9mCGJS-ZFttmYBQ,Kathiyawadi Dhaba,"785 Newark Ave, Jersey City, NJ 07306",4.5,,"Hole in a wall place, different kind of Indian cuisine (  u can't really get away from curries though ) a little shabby inside, folks are yet working on...",4,2020-02-16 18:31:10,7,aY9-yTX9mCGJS-ZFttmYBQ
409,aY9-yTX9mCGJS-ZFttmYBQ,Kathiyawadi Dhaba,"785 Newark Ave, Jersey City, NJ 07306",4.5,,"This place just opened near Newark ave. To try I ordered gate ki sabji, haldi sabji, vagherela rotla and rotla. 
All sabji is really good, fresh and as per...",3,2020-02-13 18:35:35,7,aY9-yTX9mCGJS-ZFttmYBQ
410,aY9-yTX9mCGJS-ZFttmYBQ,Kathiyawadi Dhaba,"785 Newark Ave, Jersey City, NJ 07306",4.5,,"I am very thankful for this place opening. The last time I was craving gatte ki sabzi I was forced to take a 45-minute Uber ride all the way to Sayreville,...",5,2020-02-07 18:29:37,7,aY9-yTX9mCGJS-ZFttmYBQ
411,uVRau5cd-OpqWIA-qsCiJA,All About Indian Food,"443 Bushwick Ave, Brooklyn, NY 11206",4.0,$$,While attending my weekly study group I took to Yelp for inspiration on what to eat. I cam across All About Indian and immediately searched the menu for my...,5,2019-10-11 20:17:02,96,uVRau5cd-OpqWIA-qsCiJA
412,uVRau5cd-OpqWIA-qsCiJA,All About Indian Food,"443 Bushwick Ave, Brooklyn, NY 11206",4.0,$$,"We ordered here via Seamless for lunch. The food was on time and hot when it arrived. We got the chana Saag, chicken tikka Masala, and veg samosas and...",4,2019-12-01 12:55:18,96,uVRau5cd-OpqWIA-qsCiJA
413,uVRau5cd-OpqWIA-qsCiJA,All About Indian Food,"443 Bushwick Ave, Brooklyn, NY 11206",4.0,$$,"I'm hitting this place with the 5. I think they deserve it. I ordered myself a chicken vindaloo and naan bread for delivery last night, and even though the...",5,2020-01-31 12:38:00,96,uVRau5cd-OpqWIA-qsCiJA
414,MtZaEGCm6zdAV8W4TWlerQ,Masti Indian Grill & Chatt Bar,"184 Havemeyer St, New York, NY 11211",4.5,,"Wasn't sure what to expect, as this place was either recently remodeled or re-branded, and the old place that was there never seemed to be open. Living...",5,2020-01-27 13:18:27,19,MtZaEGCm6zdAV8W4TWlerQ
415,MtZaEGCm6zdAV8W4TWlerQ,Masti Indian Grill & Chatt Bar,"184 Havemeyer St, New York, NY 11211",4.5,,"This place was so, so bad.  I ordered delivery last night and it was an utter fail.  I had high hopes looking at the menu.  I ordered the Bhel Puri, Chole...",1,2020-01-25 10:32:51,19,MtZaEGCm6zdAV8W4TWlerQ
416,MtZaEGCm6zdAV8W4TWlerQ,Masti Indian Grill & Chatt Bar,"184 Havemeyer St, New York, NY 11211",4.5,,Ordered takeout and had the BEST Indian food I've had in my 10 years living in NYC. This is the real deal. Their Saag Paneer and Dal Tadka were exceptional...,5,2020-02-22 12:58:34,19,MtZaEGCm6zdAV8W4TWlerQ
417,1SgiWHlFN5mp5gNLSGx2Ww,Panna II Garden Indian Restaurant,"93 1st Ave, New York, NY 10003",3.0,$$,Tip: there are like 5 Indian restaurants and all look similar. Panna II is upstairs to the right. All the workers from the other eateries are outside and it...,3,2020-02-10 09:17:01,1064,1SgiWHlFN5mp5gNLSGx2Ww
418,1SgiWHlFN5mp5gNLSGx2Ww,Panna II Garden Indian Restaurant,"93 1st Ave, New York, NY 10003",3.0,$$,"Every dish at this restaurant is served with a side of booty sweat. I have eaten in some crowded and cramped restaurants, and this is by far the worst I...",1,2020-02-16 20:41:13,1064,1SgiWHlFN5mp5gNLSGx2Ww
419,1SgiWHlFN5mp5gNLSGx2Ww,Panna II Garden Indian Restaurant,"93 1st Ave, New York, NY 10003",3.0,$$,"So I want to start off saying that I was excited to finally get a opportunity to eat at Panna ii and quickly my interaction went sour. 

I made a...",1,2020-01-03 14:15:07,1064,1SgiWHlFN5mp5gNLSGx2Ww
420,PdzL9svqapSqH4o8bF86Pw,Punjabi Grocery & Deli,"114 E 1st St, New York, NY 10009",4.5,$,I had the pleasure of stumbling upon this large green signage that I've seen a number of times but waived aside as I would hav 0 need for an Indian deli....,5,2020-01-15 09:39:22,392,PdzL9svqapSqH4o8bF86Pw
421,PdzL9svqapSqH4o8bF86Pw,Punjabi Grocery & Deli,"114 E 1st St, New York, NY 10009",4.5,$,This is a gem of a place for the lower east side. Very tasty vegetarian Indian food at an affordable price. It is my go to place when I forget my lunch. It...,4,2020-02-26 19:15:14,392,PdzL9svqapSqH4o8bF86Pw
422,PdzL9svqapSqH4o8bF86Pw,Punjabi Grocery & Deli,"114 E 1st St, New York, NY 10009",4.5,$,"We're always on the lookout for New York City's finest cheap eats, and although we generally gravitate towards meat when eating Indian cuisine, we decided...",4,2020-01-16 09:47:36,392,PdzL9svqapSqH4o8bF86Pw
423,zDiKwE9LPwWo9k2kdwMEZw,Saffron Indian Cuisine,"4404 Broadway, Astoria, NY 11103",3.5,$$,"Really good food. The samosa was hearty, soft and full of potatoes with a nice amount of spice. The pakoras were tasty but oily. The fried cauliflower...",4,2020-03-18 15:39:17,246,zDiKwE9LPwWo9k2kdwMEZw
424,zDiKwE9LPwWo9k2kdwMEZw,Saffron Indian Cuisine,"4404 Broadway, Astoria, NY 11103",3.5,$$,"Have never dined in, but I've had takeout and delivery a few times, and it's always been very satisfying. With the negative reviews I was at first hesitant,...",4,2019-12-30 07:09:29,246,zDiKwE9LPwWo9k2kdwMEZw
425,zDiKwE9LPwWo9k2kdwMEZw,Saffron Indian Cuisine,"4404 Broadway, Astoria, NY 11103",3.5,$$,Stopped by for a Friday evening dinner and the place was completely dead to the point I questioned if we should have dinner there at all. To be a Friday...,3,2019-12-30 06:57:58,246,zDiKwE9LPwWo9k2kdwMEZw
426,ECUTH1VOWxZ9GwfzblMKzA,Mughlai Indian Cuisine,"255 W 55th St, New York, NY 10019",4.5,$$,"If you have a hankering for delicious, authentic Indian cuisine, Mughlai Indian Cuisine is just the spot! This modest establishment boasts friendly staff,...",5,2020-02-28 22:29:01,67,ECUTH1VOWxZ9GwfzblMKzA
427,ECUTH1VOWxZ9GwfzblMKzA,Mughlai Indian Cuisine,"255 W 55th St, New York, NY 10019",4.5,$$,"Wonderful service wonderful food! 

The manager/owner was incredibly friendly and attentive. 

We had chicken curry, tandoori vegetables and a paneer...",5,2020-02-15 15:38:38,67,ECUTH1VOWxZ9GwfzblMKzA
428,ECUTH1VOWxZ9GwfzblMKzA,Mughlai Indian Cuisine,"255 W 55th St, New York, NY 10019",4.5,$$,"Love this cozy Indian spot, their newest location tucked into the Theatre District. 

The must-gets:
- the masala chai: oh my gosh, glorious, sweet, spicy,...",5,2020-02-08 14:50:39,67,ECUTH1VOWxZ9GwfzblMKzA
429,IRRhwACUiMaqkBVAZiCzeg,Hampton Chutney,"143 Grand St, New York, NY 10013",4.0,$$,"I came here while staying at the nomo soho. 

Curry chicken dosa (#9) was pretty good, so was the mango chutney. It came with curry chicken, spinach, and...",4,2020-02-18 12:35:22,91,IRRhwACUiMaqkBVAZiCzeg
430,IRRhwACUiMaqkBVAZiCzeg,Hampton Chutney,"143 Grand St, New York, NY 10013",4.0,$$,I've been to here twice and when I came the second time I have decided that this place is just mediocre especially for the price and how bland the food is....,2,2019-08-04 11:07:14,91,IRRhwACUiMaqkBVAZiCzeg
431,IRRhwACUiMaqkBVAZiCzeg,Hampton Chutney,"143 Grand St, New York, NY 10013",4.0,$$,"Working in soho for years now, I've always passed by this spot but never got the urge to stop in until today. So happy I made that decision! As I walked in...",5,2019-03-12 13:50:18,91,IRRhwACUiMaqkBVAZiCzeg
432,aLnt6DwRxlSm8xD9nuEEmA,Mumbai Place,"655 Vanderbilt Ave, Brooklyn, NY 11238",4.0,$$,"Was dying for India food and decided to ""Yelp"" some ideas, this popped up and we popped in...I was pleased with everything from the pleasant staff to the...",5,2019-12-21 18:05:28,61,aLnt6DwRxlSm8xD9nuEEmA
433,aLnt6DwRxlSm8xD9nuEEmA,Mumbai Place,"655 Vanderbilt Ave, Brooklyn, NY 11238",4.0,$$,"I liked this place! 

It was quiet and had good food. A bit hot though, no AC. 

Naan was good we had garlic and onion naan. Both were good. Also really...",4,2019-08-22 19:17:53,61,aLnt6DwRxlSm8xD9nuEEmA
434,aLnt6DwRxlSm8xD9nuEEmA,Mumbai Place,"655 Vanderbilt Ave, Brooklyn, NY 11238",4.0,$$,"The menu is extensive, the food is delicious, and the servers were attentive and friendly. Highly recommend.",4,2020-03-08 08:24:02,61,aLnt6DwRxlSm8xD9nuEEmA
435,80u4xIY1kp_25AUh9BW0Bw,Kanan Indian Restaurant,"452 3rd Ave, Brooklyn, NY 11215",4.0,$$,"Seriously, my favorite Indian restaurant! Since I moved here, I'd been unable to find an Indian restaurant that had coconut curry. Their Goan Shrimp Curry...",5,2020-03-26 10:16:09,128,80u4xIY1kp_25AUh9BW0Bw
436,80u4xIY1kp_25AUh9BW0Bw,Kanan Indian Restaurant,"452 3rd Ave, Brooklyn, NY 11215",4.0,$$,I'm new to the area and I love Indian food- and so far every time I've gotten takeout from Kanan it's been a great experience! I've had a lot of great...,5,2020-03-08 14:47:43,128,80u4xIY1kp_25AUh9BW0Bw
437,80u4xIY1kp_25AUh9BW0Bw,Kanan Indian Restaurant,"452 3rd Ave, Brooklyn, NY 11215",4.0,$$,"A chill, small spot. Seems that the owners are having a bit of trouble with fees, as they recently changed their lunch special conditions (now 30% on M-F),...",4,2019-01-13 13:43:22,128,80u4xIY1kp_25AUh9BW0Bw
438,9eZrG8nANKuoyGSqdj_gew,Ashoka Grill,"1436 Flatbush Ave, Brooklyn, NY 11210",4.0,$$,"Honestly, I really love this place. I've been ordering their food for delivery for the last year and a half. It is my go-to. Their lunch specials are...",5,2020-02-02 11:47:07,192,9eZrG8nANKuoyGSqdj_gew
439,9eZrG8nANKuoyGSqdj_gew,Ashoka Grill,"1436 Flatbush Ave, Brooklyn, NY 11210",4.0,$$,First time trying this place. I ordered delivery and I guess the delivery guy didn't like the tip I gave him. He came to my door and handed me back my tip...,1,2019-12-25 13:37:54,192,9eZrG8nANKuoyGSqdj_gew
440,9eZrG8nANKuoyGSqdj_gew,Ashoka Grill,"1436 Flatbush Ave, Brooklyn, NY 11210",4.0,$$,I love Ashoka Grill! I order for delivery and takeout from here often. The quality of the food is great. Their garlic naan is one of my favorites and I...,5,2019-10-28 14:01:55,192,9eZrG8nANKuoyGSqdj_gew
441,aM4h2RwyHyngSDehB_qq3g,Dawat Haute Indian Cuisine,"210 E 58th St, New York, NY 10022",3.5,$$$,Truly superb! Truly eclectic Indian cusine! I remember first dining at Dawat around a decade ago and was blown away by their delicious cuisine and warmth....,5,2020-04-07 16:09:27,178,aM4h2RwyHyngSDehB_qq3g
442,aM4h2RwyHyngSDehB_qq3g,Dawat Haute Indian Cuisine,"210 E 58th St, New York, NY 10022",3.5,$$$,"Well. the water was fine. But that's all we ever got. Even though the place was mostly empty, it took forever just to get our menus. Then we tried to order,...",1,2020-01-31 10:51:33,178,aM4h2RwyHyngSDehB_qq3g
443,aM4h2RwyHyngSDehB_qq3g,Dawat Haute Indian Cuisine,"210 E 58th St, New York, NY 10022",3.5,$$$,"Dawat is a fairly large Indian eatery in Midtown East. 

the space stretches pretty far back. there are tables by the front windows, a small bar, and a much...",3,2019-06-03 21:34:07,178,aM4h2RwyHyngSDehB_qq3g
444,glccbDYpXzsozu7truCf5w,Nargis Cafe,"2818 Coney Island Ave, Brooklyn, NY 11235",4.0,$$,"CATFISH LEVEL: 1/5: Looks good, tastes amazing 

Came here with a group of 5, after hearing so many good things about this place I was really excited to...",5,2019-10-24 09:57:29,647,glccbDYpXzsozu7truCf5w
445,glccbDYpXzsozu7truCf5w,Nargis Cafe,"2818 Coney Island Ave, Brooklyn, NY 11235",4.0,$$,Not much on decor or interior design. Weird music selection. No bread offered. Cold app feta and tomato was huge and presentation lacked. The salmon kebab...,1,2019-12-14 13:20:46,647,glccbDYpXzsozu7truCf5w
446,glccbDYpXzsozu7truCf5w,Nargis Cafe,"2818 Coney Island Ave, Brooklyn, NY 11235",4.0,$$,"Quaint restaurant in Brooklyn. I've never really had uzebek food before so this was definitely a treat.

The decor was nice, there was indoor and outdoor...",4,2019-08-11 08:14:28,647,glccbDYpXzsozu7truCf5w
447,uPW_isMEB92IDrX04pLK1g,Delhi Heights,"37-66 74th St, Jackson Heights, NY 11372",3.5,$$,"This place is one of the best on the whole street. It's not fancy dining but good upscale place. 
To me what matters most is the quality and preparation of...",4,2020-03-27 06:31:36,318,uPW_isMEB92IDrX04pLK1g
448,uPW_isMEB92IDrX04pLK1g,Delhi Heights,"37-66 74th St, Jackson Heights, NY 11372",3.5,$$,"I ordered Kashmiri Rogan Josh (lamb) and it was soooo good. The flavors were authentic, the portions were large and they kept the rice and the meat and...",5,2019-12-06 10:48:22,318,uPW_isMEB92IDrX04pLK1g
449,uPW_isMEB92IDrX04pLK1g,Delhi Heights,"37-66 74th St, Jackson Heights, NY 11372",3.5,$$,"Went there a few weeks ago with a friend of mine, whom I really like. She's the one who picked out the place, and it was a nice place. Nice environment and...",5,2020-02-12 18:04:03,318,uPW_isMEB92IDrX04pLK1g
450,gc5VOvoqzM8UQJwV1mhdkA,Taj Kabab King,"568 Grand St, Brooklyn, NY 11211",3.5,$$,"This is a hidden gem. The dishes are authentic, extremely well seasoned, and the restaurant was VERY generous with extra side dishes. Waiters were friendly...",5,2020-01-04 21:12:40,298,gc5VOvoqzM8UQJwV1mhdkA
451,gc5VOvoqzM8UQJwV1mhdkA,Taj Kabab King,"568 Grand St, Brooklyn, NY 11211",3.5,$$,"The vegetable soup was amazing! There were so many spices and seasoning, absolutely delicious. It paired nicely with the naan bread as well. The soup was...",5,2019-12-16 16:49:35,298,gc5VOvoqzM8UQJwV1mhdkA
452,gc5VOvoqzM8UQJwV1mhdkA,Taj Kabab King,"568 Grand St, Brooklyn, NY 11211",3.5,$$,"Butter Chicken it is, is my favorite Indian dish, I usually get it from any Indian restaurant I visit. This one I can say is excellent in taste as to other...",5,2019-12-27 17:19:05,298,gc5VOvoqzM8UQJwV1mhdkA
453,fCxjrytrEw_l9vGjSCzszg,Paisley,"429 Greenwich St, New York, NY 10013",4.5,,"First impression, I was surprised by how empty the restaurant was but how nice the decor was. Upon entering, the hostess offered to check our coats and take...",5,2020-02-26 06:57:36,11,fCxjrytrEw_l9vGjSCzszg
454,fCxjrytrEw_l9vGjSCzszg,Paisley,"429 Greenwich St, New York, NY 10013",4.5,,"New restaurant in TriBeCa from chef Peter Beck. 
The space is really nice, with elegant design where it's not too overwhelmed.  They also have a really cool...",5,2020-02-20 07:31:42,11,fCxjrytrEw_l9vGjSCzszg
455,fCxjrytrEw_l9vGjSCzszg,Paisley,"429 Greenwich St, New York, NY 10013",4.5,,"This is a new Indian restaurant in TriBeCa from a chef with Michelin cred. The decor is nice and it's definitely casual but higher end based on the prices,...",5,2020-02-06 14:45:14,11,fCxjrytrEw_l9vGjSCzszg
456,yV7brOiTLS3Lmwws8e3nXA,Dil-e Punjab Deli,"170 9th Ave, New York, NY 10011",4.5,$,"This place is fire! Really awesome vegetarian food at an amazing price ($8 for 3 veggies and rice or roti). Mutter paneer was really good, and so was the...",5,2020-01-04 14:40:26,195,yV7brOiTLS3Lmwws8e3nXA
457,yV7brOiTLS3Lmwws8e3nXA,Dil-e Punjab Deli,"170 9th Ave, New York, NY 10011",4.5,$,"This is your spot for authentic, cheap eats. You can get the lunch or dinner platter/buffet for $7.99. Cash only. What a deal though!

The platter comes...",4,2020-03-10 18:06:19,195,yV7brOiTLS3Lmwws8e3nXA
458,yV7brOiTLS3Lmwws8e3nXA,Dil-e Punjab Deli,"170 9th Ave, New York, NY 10011",4.5,$,"Spices from the east 
Authentic for a feast  

One bite and you'll taste tradition 
Great location so it's no mission 

Service is friendly, prices are...",5,2019-12-06 12:26:22,195,yV7brOiTLS3Lmwws8e3nXA
459,NzU2hb0z0jGEOOv0-zTLEQ,Sigiri,"91 1st Ave, New York, NY 10003",4.0,$$,After Kottu House closed I was back on the hunt for authentic Sri Lankan food. Found this little gem via Yelp and was really excited to give it a try....,5,2019-11-14 21:50:53,603,NzU2hb0z0jGEOOv0-zTLEQ
460,NzU2hb0z0jGEOOv0-zTLEQ,Sigiri,"91 1st Ave, New York, NY 10003",4.0,$$,"Just in case you have come only for the final review, this story has a happy ending. I am looking forward to visiting Sigiri again. 

But it wasn't until...",4,2020-01-15 07:18:35,603,NzU2hb0z0jGEOOv0-zTLEQ
461,NzU2hb0z0jGEOOv0-zTLEQ,Sigiri,"91 1st Ave, New York, NY 10003",4.0,$$,"Have been here before and the food is great. Not very happy this time. Got here a few minutes after 5 pm, and there was only one other table with 3 people....",1,2019-10-28 15:05:18,603,NzU2hb0z0jGEOOv0-zTLEQ
462,hfCU-GH8GP6vjAknXUyhKQ,Cardamom,"43-45 43rd St Queens Blvd, Sunnyside, NY 11104",4.5,$$,Came here with my wife after reading about it on Eater. We both agreed it was the best Indian food we have found in NYC in a long time. The Goan menu items...,5,2020-03-08 15:07:48,154,hfCU-GH8GP6vjAknXUyhKQ
463,hfCU-GH8GP6vjAknXUyhKQ,Cardamom,"43-45 43rd St Queens Blvd, Sunnyside, NY 11104",4.5,$$,"A great addition to Sunnyside!!

Yes the restaurant is small but it is clean and inviting and  staff moves about quickly to serve you as well as attend to...",4,2020-02-09 18:14:08,154,hfCU-GH8GP6vjAknXUyhKQ
464,hfCU-GH8GP6vjAknXUyhKQ,Cardamom,"43-45 43rd St Queens Blvd, Sunnyside, NY 11104",4.5,$$,"Come here for the Goan food, and you won't leave disappointed! I was so excited that this lil' gem came to my neighborhood, and the chef/owner is a lovely...",5,2019-12-20 07:24:27,154,hfCU-GH8GP6vjAknXUyhKQ
465,SYTBg4SzYuZxrxK3YDU2xg,Cheburechnaya,"9209 63rd Dr, Ste A, Rego Park, NY 11374",4.0,$$,The lamb rib skewers trimmed without fat are now in my dreams.  This is a very good restaurant that is ethnically amazing and happens to be Kosher.  This is...,5,2020-02-07 13:24:49,253,SYTBg4SzYuZxrxK3YDU2xg
466,SYTBg4SzYuZxrxK3YDU2xg,Cheburechnaya,"9209 63rd Dr, Ste A, Rego Park, NY 11374",4.0,$$,"Cuisine: 7
Service: 3
Decor: 5
Value: 7
Overall: 6

The food was not bad, but prefer Salute or Stix more overall. Notable mentions would be the extremely...",3,2020-01-15 12:01:59,253,SYTBg4SzYuZxrxK3YDU2xg
467,SYTBg4SzYuZxrxK3YDU2xg,Cheburechnaya,"9209 63rd Dr, Ste A, Rego Park, NY 11374",4.0,$$,"Had dinner here earlier today and can still smell the meat being cooked 

Walking in, you're greeted with this wonderful aroma of food being cooked. I came...",5,2019-03-16 21:31:58,253,SYTBg4SzYuZxrxK3YDU2xg
468,9y6UQ2GYKe08-WF_1jTX0A,Touch Of Spice - Indian Cuisine,"4114 Park Ave, Weehawken, NJ 07086",3.5,$$,Love love love this place and they are just so nice!! They deliver further than the norm too,5,2020-02-23 03:16:31,200,9y6UQ2GYKe08-WF_1jTX0A
469,9y6UQ2GYKe08-WF_1jTX0A,Touch Of Spice - Indian Cuisine,"4114 Park Ave, Weehawken, NJ 07086",3.5,$$,"2 people I saw come from the kitchen were not wearing gloves.... During these crazy times - that's insane. 
Used to really like this place, but there...",1,2020-04-01 16:37:06,200,9y6UQ2GYKe08-WF_1jTX0A
470,9y6UQ2GYKe08-WF_1jTX0A,Touch Of Spice - Indian Cuisine,"4114 Park Ave, Weehawken, NJ 07086",3.5,$$,"I had a terrible fever which probably made me wonky and order Indian food in the first place, but this restaurant was a terrible choice. I should have known...",2,2019-05-02 17:51:28,200,9y6UQ2GYKe08-WF_1jTX0A
471,Gxlxu7Rug2tM_V7sS4x6fQ,Tadka Indian Cuisine,"13-15 43rd Ave, Long Island City, NY 11101",4.0,,"Formally the Five Star Indian Diner (#1), Tadka is located in that warehouse'y, mechanic shop laden part of Long Island City. In spite of the name change,...",4,2020-04-02 23:59:36,24,Gxlxu7Rug2tM_V7sS4x6fQ
472,Gxlxu7Rug2tM_V7sS4x6fQ,Tadka Indian Cuisine,"13-15 43rd Ave, Long Island City, NY 11101",4.0,,"Born and raised Queens NY, this is the haven, the borough for Indian food. If you're thinking Jackson heights, because of its namesake, the quality of the...",5,2019-11-19 21:03:12,24,Gxlxu7Rug2tM_V7sS4x6fQ
473,Gxlxu7Rug2tM_V7sS4x6fQ,Tadka Indian Cuisine,"13-15 43rd Ave, Long Island City, NY 11101",4.0,,Thought I'd arrive to get their buffet options but ended up arriving too late so ordered off their menu. It turned out to be a mostly disappointing...,3,2019-03-04 18:37:05,24,Gxlxu7Rug2tM_V7sS4x6fQ
474,_-EQR2vNYg-b1eZwAgp6JQ,Tanoreen,"7523 3rd Ave, Brooklyn, NY 11209",4.0,$$,"This place deserves all the praise it has ever received. Inspired by the restaurant's premiere on Bon Appetite, I came on a valentines date here and we...",5,2020-02-17 12:16:02,834,_-EQR2vNYg-b1eZwAgp6JQ
475,_-EQR2vNYg-b1eZwAgp6JQ,Tanoreen,"7523 3rd Ave, Brooklyn, NY 11209",4.0,$$,It was good but unless you live in the area I see no reason to trek down to this place. It tried really hard to set itself up as a upscale dining...,4,2020-03-31 07:38:30,834,_-EQR2vNYg-b1eZwAgp6JQ
476,_-EQR2vNYg-b1eZwAgp6JQ,Tanoreen,"7523 3rd Ave, Brooklyn, NY 11209",4.0,$$,"For both times so far I've been here, the atmosphere, service and taste of cuisine are superb. Food is always fresh and deliciously prepared and served on...",5,2020-02-08 22:45:49,834,_-EQR2vNYg-b1eZwAgp6JQ
477,LWghzX6Vsw1ytEFP6lA8oA,Apna Masala Indian Cuisine,"344 E 6th St, New York, NY 10003",3.5,$$,We eat at Indian restaurants in cities all around the world and we often order the same thing - chicken tikka. The chicken tikka here is the best anywhere...,5,2020-02-12 17:54:17,210,LWghzX6Vsw1ytEFP6lA8oA
478,LWghzX6Vsw1ytEFP6lA8oA,Apna Masala Indian Cuisine,"344 E 6th St, New York, NY 10003",3.5,$$,I came in here yesterday around 5pm just to order naan to go with lentils I already had cooked at home. I ordered it to go and waited at a table since the...,4,2019-07-19 08:25:20,210,LWghzX6Vsw1ytEFP6lA8oA
479,LWghzX6Vsw1ytEFP6lA8oA,Apna Masala Indian Cuisine,"344 E 6th St, New York, NY 10003",3.5,$$,"Very very bad indian food, is it even indian i doubt. I ordered $70 worth food n everything tasted bland, oily, flavorless.. to top it the laccha paratha i...",1,2019-08-21 06:57:40,210,LWghzX6Vsw1ytEFP6lA8oA
480,XgqIDfU6tKPUdRxRG5uDNw,Desi Deli Indian Restaurant,"724 10th Ave, New York, NY 10019",3.5,$,"24 hr Indian food! 

Also they have goat curry!

Neighborhood staple!

Cheap!

Go!

Seriously when I'm coming home in the wee hours in the morning it gives...",5,2019-12-04 16:52:05,114,XgqIDfU6tKPUdRxRG5uDNw
481,XgqIDfU6tKPUdRxRG5uDNw,Desi Deli Indian Restaurant,"724 10th Ave, New York, NY 10019",3.5,$,I ordered on Uber Eats (where this restaurant is called Priya's Indian Kitchen for some reason). The food was pretty decent but holy cow that mango lassi...,4,2020-04-05 16:46:18,114,XgqIDfU6tKPUdRxRG5uDNw
482,XgqIDfU6tKPUdRxRG5uDNw,Desi Deli Indian Restaurant,"724 10th Ave, New York, NY 10019",3.5,$,I often long for a FLAVORFUL breakfast--something with a little more liveliness and zest than a bagel (snooze) or oatmeal (double snooze). Since most of our...,5,2019-10-05 16:11:14,114,XgqIDfU6tKPUdRxRG5uDNw
483,wQjQHZKH_DxwntbSe1QdxQ,Brick Lane Curry House,"79 2nd Ave, New York, NY 10003",3.5,$$,"Super good Indian food, including the phaal.

Came here to take out the lunch box and try the phaal and lossuni gobi.

Got the lunch box. It came with a...",5,2020-04-04 15:11:21,981,wQjQHZKH_DxwntbSe1QdxQ
484,wQjQHZKH_DxwntbSe1QdxQ,Brick Lane Curry House,"79 2nd Ave, New York, NY 10003",3.5,$$,When I first walked in it was completely empty so I was instantly greeted by the waitress. She was very friendly. While dining it a few other people...,5,2020-01-21 21:06:15,981,wQjQHZKH_DxwntbSe1QdxQ
