,Business ID,Name,Address,Rating,Price
25,tN37MOvqzrmpU0h0PfoDmw,Utsav,"1185 Avenue Of The Americas Plz, New York, NY 10036",3.5,$$
26,CpsnurlPqkUBWwqO69xS7A,Punjab On Third,"220 3rd Ave, New York, NY 10003",3.5,$
27,V4C5SzWmNkgPMjiCfEZ41g,Kinara II Indian Restaurant,"368 Myrtle Ave, Brooklyn, NY 11205",3.5,$$
28,_ZxbRvQDWD3uVu3o9df82A,J & R West Indian Restaurant,"294 Rogers Ave, Brooklyn, NY 11225",5.0,
29,XYusVoJKFBU_-LIGYlkZeQ,Punjab Restaurant,"691 Coney Island Ave, Brooklyn, NY 11218",3.5,$
30,WbCZW0OBcakQ9oxsLsw8vg,Honest Restaurant Jersey City,"811 Newark Ave, Jersey City, NJ 07306",3.5,$$
31,EGUPGM2TuwMMFi3vifYEVA,Ginger House,"310 Ditmas Ave, Brooklyn, NY 11218",4.0,$$
32,lUpyqsKw-IBqsMgYIHZj7Q,Balade,"208 1st Ave, New York, NY 10009",4.0,$$
33,x31Xmdw1ekbG-TdD8hT0_w,Curry Dream,"66 W 39th St, New York, NY 10018",2.5,$$
34,WrMu2G5M2im56uYKTd4Bgw,Curry In A Hurry,"119 Lexington Ave, New York, NY 10016",3.0,$$
35,9AL3VA_4H_PMw0GPriIGQw,Tangra,"103 Lexington Ave, New York, NY 10016",3.5,
36,4SK9aWKC-Qwk-cqS2dWbfw,Kebab N Grill,"775 Bergen Ave, Jersey City, NJ 07306",4.0,$$
37,JvV8sTgUX6abRQPzb3hLgg,New Curry Hut,"534 9th Ave, New York, NY 10018",3.5,$$
38,UOaXJyVrr9l1XO7lGaT-bQ,Sweetness,"1150 Coney Island, Brooklyn, NY 11230",4.0,$
39,VSPkVw9gSQx-5v4A6aC_YA,Manousheh,"193 Bleecker St, New York, NY 10012",4.5,$
40,50eKjWOB-H9iuo1ocACOaQ,Imli Urban Indian Food,"1136 1st Ave, New York, NY 10065",4.5,$$
41,FPuOTMD-dmXTFz3rUsEkMg,IchiUmi,"6 E 32nd St, New York, NY 10016",3.0,$$$
42,0s8rxDQhglhh28BLz-80qw,Mysttik Masaala,"90 Park Ave, Corner of 40th Street, New York, NY 10016",5.0,
43,e0HGXP2YlFtpgF6hy9dVdA,NaanChing Bistro & Bar,"103 Montgomery St, Jersey City, NJ 07302",3.5,$$
44,hmNxdAbt0tiGm8_vPdXCSA,Afghan Kebab House II,"1345 2nd Ave, New York, NY 10021",3.5,$$
45,DR22QPe3A52diajwPuooVA,Bikanervala,"815 Newark Ave, Jersey City, NJ 07306",3.0,
46,9tjTiVC2HepvHwEPdc677g,Bawarchi Biryani Corner,"839 Newak Ave, Jersey City, NJ 07306",2.5,$$
47,cWzdIJhEDZIjSGDpYGWy3Q,Buka New York,"946 Fulton St, Brooklyn, NY 11238",3.0,$$
48,CN-ZjeSCht_lOcEsuVSfgA,Raaz,"537 Washington Blvd, Jersey City, NJ 07310",3.5,$$
49,NKI1VvfXYluRjnq4S6yEuw,Divya's Kitchen,"25 1st Ave, New York, NY 10003",4.5,$$
0,BKABojUN3G9vUrG3AlDZgQ,Wild Ginger,"182 N 10th St, Brooklyn, NY 11211",3.5,$$
1,blDT9_3bnnWAwtBAODIENA,Yemen Cuisine,"6726 5th Ave, Brooklyn, NY 11220",4.0,$$
2,37RhWHnMsnjULuoN95Bg9A,Izzy's Brooklyn Smokehouse,"397 Troy Ave, Crown Heights, NY 11213",4.0,$$$
3,KbCLZOKvPdNY7ptAg0kGxw,The Kati Roll Company,"229 E 53rd St, New York, NY 10022",3.5,$
4,R0FryAIetxATjdYwOdy1aQ,Bay Leaf,"561 Flatbush Ave, Brooklyn, NY 11225",2.5,$$
5,mZALre3ahuetu5X8_uUJew,Thelewala,"112 Macdougal St, New York, NY 10012",4.0,$
6,3PabSEZ2ESexVFZznyozVw,Delice & Sarrasin,"20 Christopher St, New York, NY 10014",4.0,$$
7,_nScWpFX3M1K7s30hFEsRw,Inday,"1133 Broadway, New York, NY 10010",4.0,$$
8,nQfPwIasXCi8NwNKq65vfw,Mysttik Masaala,"250 Park Ave, New York, NY 10172",4.5,
9,nd0uXNXaeaDMuMk4C1GusA,Bukhara Grill:Indian Spice Rave,"217 E 49th St, New York, NY 10017",3.5,$$
10,yC-GsIbqeQnoVd9LYiOabQ,Mantra,"253 Washington St, Jersey City, NJ 07302",3.0,$$
11,xnrn6Ibn4T22vTjYX1H1zQ,Afghan Kabab and Grill House,"1015 Manhattan Ave, Brooklyn, NY 11222",4.0,
12,NztBFASX-zzg0tROoLiKOg,Mysttik Masaala,"4702 5th St, Long Island City, NY 11101",4.5,
13,KDr72efaFAcQXccdA4yoaw,Cas West Indian & American Restaurant,"135 Kingston Ave, Brooklyn, NY 11213",4.5,$
14,55spA8dSOvKRme3ix-k7gg,Westville West,"210 W 10th St, New York, NY 10014",4.0,$$
15,u_j2PopX_tFfQvrlerjmmA,Golconda Chimney,"806 Newark Ave, Jersey City, NJ 07306",3.0,$$
16,HwEc9t8vV_DPCyFe3tVJ2Q,Bar Velo Brooklyn,"394 Broadway, Brooklyn, NY 11211",4.5,$$
17,ItocvsIyniVxMARBkHZaoA,deep indian kitchen - indikitch,"601 8th Ave, New York, NY 10018",3.5,$$
18,lTKwlr9_vWjNDPbt4I7bog,Chaska Fine Indian Cuisine,"826 Newark Ave, Jersey City, NJ 07306",3.5,$$
19,tHY4jNvSgdIYoWnE9b7IZg,Banana Boat Restaurant,"1138 Flatbush Ave, Brooklyn, NY 11226",4.0,$$
20,S7ivv5O0beH3U9cV3cRD_Q,Jujube Tree,"35-02 30th Ave, Astoria, NY 11103",4.5,$$
21,8mmM20X369_Do04kW7-TTA,Holy Cow,"34 Canal St, New York, NY 10002",4.0,$
22,2YufTvP05BC9VORwAcOl_g,Desi BBQ Halal,"36-02 Steinway St, Long Island City, NY 11101",4.5,$
23,xEnNFXtMLDF5kZDxfaCJgA,The Halal Guys,"West 53rd St, New York, NY 10019",4.0,$
24,kNzjRlXzL5XJInDqNwfMgA,Mysttik Masaala,"32-07 30th Ave, Astoria, NY 11103",4.5,
25,ugYhnKrr3Q1TVV15R0EEWQ,AnTalia NYC,"17 W 45th St, New York, NY 10036",4.0,$$
26,L3PwWn54PvHm5Rd4oUg7xw,B&D Halal Food,"163B W 29th St, New York, NY 10001",4.5,$
27,PqqnNrUtU7XTKQvUM4cyqQ,Bar Verde,"65 2nd Ave, New York, NY 10003",4.5,$$
28,7lhmzhkct9-blnuBAp_HVQ,Five Stars Thai Cuisine,"324 29th St, Union City, NJ 07087",4.0,$$
29,_kaQarBVxm8rHnyeFlCwTQ,Cafe 22,"5 Times Sq, Fl 22, New York, NY 10036",4.0,$
30,2KCyOxOM5J9glFSpmLqb9Q,Biryani Pot,"824 Newark Ave, Jersey City, NJ 07306",3.0,$$
31,0_ONgLkWOmGnjhCecpZPYQ,Samossa Bites,"35-27 31st St, Astoria, NY 11106",3.5,$$
32,S37Fd4Jrwuv6R1DukmlqSQ,Khyber Pass,"34 Saint Mark's Pl, New York, NY 10003",3.5,$$
33,ECUTH1VOWxZ9GwfzblMKzA,Mughlai Indian Cuisine,"255 W 55th St, New York, NY 10019",4.5,$$
34,7UJRw4Klt5yfE7q9vznEHA,Kabob Shack,"182 Havemeyer St, Brooklyn, NY 11211",4.0,$
35,oy_FqW6XO8S06pg6nHbhog,Ramen Hood,"62 Spring St, New York, NY 10012",4.5,$$
36,qf098TQ-Frxq4QyrlYqDJw,Hazar Turkish Kebab,"7224 5th Ave, Brooklyn, NY 11209",3.5,$$
37,5iKAeJ8RVrNGRUNy-355jQ,Deccan Spice,"771 Newark Ave, Jersey City, NJ 07306",3.5,$$
38,Hgc27X2PX2jZQMcVtbJ9vQ,Mother of Pearl,"95 Ave A, New York, NY 10009",4.0,$$
39,AKaO-EaJ8EgUnx5EPZ8N4g,Ali's Original Roti Shop,"337 Utica Ave, Brooklyn, NY 11213",3.5,$
40,AJjQwst3ppWZ9BCfk-tQPA,Bhojon,"15 E 30th St, New York, NY 10016",4.0,
41,dCcO8zw1xTgPs0HIHbiksA,Night Music,"111 E 7th St, New York, NY 10009",4.5,
42,IbrIwIZ8f3IU5bQUZrfOYg,Pariwaar Delights,"827 Newark Ave, Jersey City, NJ 07306",4.5,
43,_WWJcqUTGFCCVp0cymu0wQ,Footprints Cafe,"5814 Clarendon Rd, Brooklyn, NY 11203",3.0,$$
44,3rZwXDjkyDLAHNSdPUI5WA,Korai Kitchen,"576 Summit Ave, Jersey City, NJ 07306",5.0,$$
45,wCSKWPBOmUvKZz8gdStxjA,Sylhet Fusion Cuisine,"45-12 Greenpoint Ave, Queens, NY 11104",1.5,
46,AZXVhEWU2FAqI40b0ZvzfQ,Gourmet Sweets,"1107 Coney Island Ave, Brooklyn, NY 11230",3.5,$
47,9DceMTrjyVqBgQRqgR6GWw,Red Bamboo,"140 W 4th St, New York, NY 10012",4.0,$$
48,p3E_1wktqB-Z4qtqqO9F-A,Terri,"60 W 23rd St, New York, NY 10010",4.0,$$
49,x3NeZ4xToUxVKDoZ32D5tg,NY Dosas,"50 Washington Sq S, New York, NY 10014",4.5,$
0,GcBZDgOKOP-RkH_mI-DS9A,The Halal Guys,"307 E 14th St, New York, NY 10003",3.5,$
1,-GkhPQ0AVLoIAzPGfQ_SaA,Halal West Indian and American Cuisine,"621 Flatbush Ave, Brooklyn, NY 11230",4.5,$
2,ubeG-hyIV8qoSSAk_pAZ2A,No Pork Halal Kitchen,"50 4th Ave, Brooklyn, NY 11217",4.0,$
3,ArRjkFlv7aIUfxNLvI1bwA,Roti Boti,"2709 21st St, Astoria, NY 11102",3.5,$
4,60LpoBux4MKHBLiQJfMbYQ,Mysttik Masaala court square,"2525 44th Dr, Queens, NY 11101",4.0,
5,ar6xYltYy8vLPIVfVsO6VA,Dream Spicy II,"60-64 Sip Ave, Jersey City, NJ 07306",4.5,
6,8AM1gGIk6KVb27Q9TYwD9Q,Green Symphony,"255 W 43rd St, New York, NY 10036",4.0,$
7,xscOfj1dMkEKvhrRruLpIg,Quantum Leap,"226 Thompson St, New York, NY 10012",4.0,$$
8,DfYRsSozlq-z5ovrWsZvmQ,Biryani Darbar,"769 Newark Ave, Jersey City, NJ 07306",3.0,$$
9,KXD44wWmrGf7mzyyr0bikw,P.S. Kitchen,"246 W 48th St, New York, NY 10036",4.0,$$
10,wqOBqXkMar3xPOHfkWGwDA,The Soul Spot,"302 Atlantic Ave, Brooklyn, NY 11201",3.5,$$
11,JuP4192zOiVFyPXPuc8EtQ,Abdullah Sweets and Restaurant,"91 Church Ave, Brooklyn, NY 11218",4.0,$
12,tjstlcFtOiXnUU1MAG1uqg,Villa Brazil Cafe Grill,"43-16 34th Ave, Ste A 2, Astoria, NY 11101",4.5,$$
13,bRPq-Nmct5bOuOtsu8fC7Q,S'MAC,"197 1st Ave, New York, NY 10003",3.5,$$
14,60KTvpWASee4CecRsEfXYw,Black Flamingo,"168 Borinquen Pl, Brooklyn, NY 11211",4.0,$$
15,q2HGvziLlfQGChoDPFjTCQ,Szechaun Mirchi,"850 Newark Ave, Jersey City, NJ 07306",4.0,
16,tguMh2GgOcU9fu6WN3dqpw,The Original Buddha Bodai Kosher Vegetarian Restaurant,"5 Mott St, New York, NY 10013",4.0,$$
17,JOXl-jcvaciJa_oQAvFkbA,Afghan Kebab House,"764 9th Ave, New York, NY 10019",3.5,$$
18,0XC6L2GCtuaNEI8XFEyD2g,Jungle Cafe,"131 Greenpoint Ave, Brooklyn, NY 11222",4.0,$$
19,0K14fz91-JSZd-wselihxA,Basil,"270 Kingston Ave, Brooklyn, NY 11213",3.5,$$$
20,AvTezlpt3GXTdSEnXbHP4w,Fatima's Halal Kitchen,"25-25 Broadway, Astoria, NY 11106",4.0,$
21,uXtaduMyk2oGdnHYR4ZafA,Vegetarian Palate,"603 Washington Ave, Brooklyn, NY 11238",3.5,$$
22,w5OkGoc_gcA3EA399aV1Jg,Sri Ganesh's Dosa House,"809 Newark Ave, Jersey City, NJ 07306",3.5,$
23,PbxDOYOjYobnHFEH6I8PuQ,Kotti Berliner Döner Kebab,"220 36th St, Brooklyn, NY 11232",4.5,$$
24,vksCRTDJO6ZrM_JFRxnG9w,Desi Junction,"688 10th Ave, New York, NY 10019",3.5,$
25,1a8YGhr4t9ELBUIaP7YONQ,Tribos Peri Peri,"109 Christopher Columbus Dr, Jersey City, NJ 07302",3.5,
26,trkn76h8vQeB8kCUgHJyuw,Inday Go Go,"570 Lexington Ave, New York, NY 10022",3.0,
27,228DO__YwYmliMx6Q5jTtw,Turco Mediterranean Grill,"604 9th Ave, New York, NY 10036",4.0,$$
28,R7PHDW6wKzYHOOh4f6MrzA,Pakiza Restaurant,"1032 Coney Island Ave, Brooklyn, NY 11230",3.0,$$
29,3vpqJK9Oz515AZR-bFW5Ig,Dosas's Uthappam,"1-15 Liberty Ave, Jersey City, NJ 07306",4.0,
30,lMyJ9lrwRddpsOR_WeMSww,Gypsy Grill,"187 Newark Ave, Jersey City, NJ 07302",4.0,$
31,LjBKkUSpMwrpo99hXgtHYw,Franchia Vegan Cafe,"12 Park Ave, New York, NY 10016",4.0,$$
32,pySuU21NBcNpM0mr3_bggg,Taste of India,"30 Mall Dr W, Newport Mall, Jersey City, NJ 07310",3.0,$$
33,j0Q-yyxS2WiL3foCJEV4eg,Dirt Candy,"86 Allen St, New York, NY 10002",4.0,$$$
34,NdO1fbZL1DGi_WRyV1_sgQ,Spice Villa Restaurant,"280 Central Ave, Jersey City, NJ 07307",3.5,
35,UiOUyzrVPTAAjNpGMFhFyQ,Dill & Parsley,"425 Madison Ave, New York, NY 10017",3.5,$$
36,R2VSWR_2bNhfchNqdgQR2g,Abir Halal Restaurant,"526 Nostrand Ave, Brooklyn, NY 11216",3.5,$
37,iYh7mB7PDd5ZvZZ4lFPF1w,Anand Indian Cuisine,"304 E 78th St, New York, NY 10075",4.0,$$
38,oYiswrz5gNiZBsd3QUR9LQ,Bahar Masala,"984 Coney Island Ave, Brooklyn, NY 11230",3.5,$$
39,S6r0P0PItA9EYHV1nCiQgg,Mysttik Masaala,"399 Park Ave, Corner of 54th street, New York, NY 10022",4.5,$
40,MAwtBgCmrY-i_jbmXlDMkw,Peacefood Cafe Downtown,"41 E 11th St, New York, NY 10003",4.0,$$
41,fu5f6biOPsvgKYEfPfSZEQ,Agra Heights,"226 Wilson Ave, Brooklyn, NY 11237",3.5,$$
42,9x95RpLEIDRWG2Y9w4qz4Q,INDAY,"708 3rd Ave, 44th Street, New York, NY 10017",4.0,$$
43,CX6_T61ZANH5ttfMLeKKIA,The Kati Roll Company,"22 Maiden Ln, New York, NY 10038",3.0,$$
44,DTxsUnrcAQO-OXwwypPZjQ,Shadman Restaurant,"293 1/2 Grove St, Jersey City, NJ 07302",3.5,$
45,4LVINhq3y4hCrxtShrNkYQ,Momo Ramen,"78 5th Ave, Park Slope, NY 11217",3.5,$$
46,JdNzj7EGQLC9eqqw3SYBPg,The Organic Grill,"123 1st Ave, New York, NY 10003",4.0,$$
47,jE5_yPypanQLdYe7-f__dA,Toad Style,"93 Ralph Ave, Brooklyn, NY 11221",4.0,$$
48,CEEUDBFxvUPKGlA65qJ8JQ,by CHLOE,"60 W 22nd St, New York, NY 10010",4.0,$$
49,sDgN-TGeEz-wd8kWEUWwTA,VSPOT,"156 5th Ave, Brooklyn, NY 11217",3.5,$$
0,Rr55bXbJcfdm4lIf-1f0Qw,Kwik Gourmet,"250 Park Ave E 47th St, New York, NY 10177",4.0,$
1,U45dUNzVKs2KlM5HRgbDGA,Halal International,"574 Atlantic Ave, Brooklyn, NY 11217",4.0,$
2,OpXv1wV4PvTlzzBEEPSItg,Carrot Indo Chinese,"789 Newark Ave, Jersey City, NJ 07306",2.0,
3,80YK6JElg_pHjlHLlOvkmw,Istanbul Park,"293 7th Ave, Brooklyn, NY 11215",3.5,$$
4,busL3obPpNkF5a9ISfO5wQ,Ujala Kabab Restaurant 2,"713 Newark Ave, Jersey City, NJ 07306",3.5,
5,LC5qKRk3zy7f1eTONkSd3A,Dhania Fine Indian Cuisine,"787 Prospect Pl, Brooklyn, NY 11216",4.0,$$
6,yqKzYJHASzNlytsMUmyAsw,Chennai Flavors,"523 Newark Ave, Jersey City, NJ 07306",3.0,$$
7,HM7Mz6Hpxts58JJP7qELNQ,Eggmania,"14 Liberty Ave, Jersey City, NJ 07306",4.0,$$
8,T5aGLWBjIZoV0pSW80nJXA,Amiya,"101 Hudson St, Jersey City, NJ 07302",3.5,$$
9,oSpBTTBYy_sWDXiZF5CSdg,Pastrami Queen,"1125 Lexington Ave, New York, NY 10075",3.5,$$
10,shNn0uGXQBD7wEIhbtzeIg,Malika Exclusive Indian Restaurant,"210 E 43rd St, New York, NY 10017",2.5,$$$
11,phEamT8HRnu-RFFoCbJ5Bg,Ujala Kabab,"3403 Kennedy Blvd, Jersey City, NJ 07087",4.0,
12,DsW8a9zwKWXBA_xOqKO-yQ,Dao Palate,"329 Flatbush Ave, Brooklyn, NY 11217",3.5,$$
13,VLQrI-Qua7Ok02fAAuwvAA,Shandar Sweet & Restaurant,"679 Coney Island Ave, Brooklyn, NY 11218",3.5,$
14,MAjVFhRwxbOsMHLkObzh4Q,Canteen Desi Dhaba,"117 Tonnele Ave, Jersey City, NJ 07306",3.0,$$
15,o8KtWVBIVI9E3YYM5r0dPw,Damas Falafel House,"407 Myrtle Ave, Brooklyn, NY 11205",3.5,$
16,rGmGim1ZDCxnF8n4NiKrYQ,Vegetarian Dim Sum House,"24 Pell St, New York, NY 10013",3.5,$
17,L02D3DmTwrkap-BaAfIg8g,Lucky Sweets & Restaurant,"3310 36th Ave, Astoria, NY 11106",3.0,$
18,AiZhCGPJeLm8T1fvdYdbKQ,Pakistan Tea House,"176 Church St, New York, NY 10013",3.5,$
19,dzI6MzwKbrhJN5dEeUbX0w,The Hummus & Pita,"585 6th Ave, New York, NY 10011",4.0,$$
20,ujKLiI39ie5K_iB-TLaFMg,Chennai Dosa Express,"2986 John F Kennedy Blvd, Jersey City, NJ 07306",3.0,$
21,jpw7iGUzsj_AECKt351X8w,Wolfnights,"99 Rivington St, New York, NY 10002",4.0,$$
22,xhWqjDuoORYBVgZVc4uK3g,Natural Blend,"769A Washington Ave, Brooklyn, NY 11238",4.5,$
23,oWmHgBlcY9yNgjUo7mNX4Q,Seven Rivers of India,"203 E Houston St, New York, NY 10002",3.5,$
24,ggLd3EdBQxHK7IQHnY_hhg,Soul Curry,"618 Washington St, Hoboken, NJ 07030",4.0,$$
25,--IdKkia9zPNgB-rQreyBQ,Hungry,"821 Newark Ave, Jersey City, NJ 07306",3.0,$$
26,3Wu7lGDEwuP-5OW1rdg0OQ,Sammy's Halal,"70 W 39th St, New York, NY 10018",4.0,$
27,pzVUUB9bXZMK8KvRLOoUWg,Kiran Continental Indian Cuisine,"94 Chambers St, New York, NY 10007",3.0,$$
28,QZcRSVUltJ6YreTeDx52lQ,Mr Falafel,"226 7th Ave, Brooklyn, NY 11215",4.0,$
29,iSiOfm9CdUhbS0eDHPHUNA,Desi Food Truck,"New York, NY 10012",3.5,$
30,PZLdVjlGHc9XlvFDdxHcIw,Jassi's World Famous Deli,"4344 21st St, Long Island City, NY 11101",3.0,$
31,fmH4YbvpYdcpaaYOL1g7wg,Bombay Heights,"1070 Bedford Ave, Brooklyn, NY 11216",3.5,$$
32,7_NCS8bQ8UA_nEANIWm-hQ,The Kati Roll Company,"685 Third Ave, New York, NY 10017",3.0,$
33,Q3q5ODGrzCGjTUKaFEWJkw,New Green Leaf,"651 Manhattan Ave, Brooklyn, NY 11222",1.5,
34,B3vbVvQOofXU6lFkrN1_2A,Gardenia Terrace,"826 10th Ave, New York, NY 10019",4.0,$$$
35,85TC7GGcL5HYKdteMXWyOQ,Colbeh,"32 W 39th St, New York, NY 10018",2.5,$$$
36,m_BTgSsjn8T881XxMMmDuw,Flatbush Halal Restaurant,"1210 Flatbush Ave, New York, NY 11226",4.0,$
37,L6DAp6L1ZJKeeDN2PwoOLQ,Adel's Famous Halal Food,"49th & 6th, New York, NY 10019",4.5,$
38,tAHRDrCR0l_utA91IyOYNw,Baba Ghanouge,"165 Church St, New York, NY 10007",3.0,$
39,__XmiV4VwrbVDVHrRzn3oQ,Vatan,"839 Newark Ave, Jersey City, NJ 07306",2.5,$$
40,3VZrUBCmSUt37jMB13-7yQ,The Hummus & Pita,"616 8th Ave, New York, NY 10018",4.0,$$
41,jQD0E2iEhPmNqkEs-3QUwQ,Cafe Spice Express,"109 E 42nd St, New York, NY 10017",3.0,$$
42,Cq2IVq7VOlEzQ0YfdPqc-w,Amin's Chinese Halal Restaurant,"215 Tonnele Ave, Jersey City, NJ 07306",3.5,$$
43,JtmzTnEDpS03tMytXOPUQw,NYC Falafel,"201 Allen St, New York, NY 10002",4.0,$
44,Tx3pJnxQo00twdxjvjc8Ow,Habibi Halal Food,"115 E 23rd St, New York, NY 10011",4.5,$
45,WBJLoLeRSSzRDrzOv5IRng,Sonali Indian Restaurant,"326 E 6th St, New York, NY 10003",2.5,
46,TPEkQX8Amp6Jb7FQmFKZxA,Gyro King,"1017 Foster Ave, Brooklyn, NY 11230",3.5,$
47,Z-qJSOHcHhFuKyGIQgBtIQ,Gyro Cafe,"1604 Newkirk Ave, Brooklyn, NY 11226",4.5,
48,YnDs59_dEQ61TdCD4fdyEw,Orchard Grocer,"78 Orchard St, New York, NY 10002",4.5,$$
49,yFub1BhKEP-W-_ZM3_nJoQ,Bodhi Kosher Vegetarian Restaurant,"77 Mulberry St, New York, NY 10013",4.0,$$
0,FvyhJRPCth2_1pmXlBbTGA,Pine Box Rock Shop,"12 Grattan St, Brooklyn, NY 11206",4.0,$$
1,a-gG1ZBVBM1VJ-Y9JLUnhA,Vegan Food Court,"12 St Marks Pl, New York, NY 10003",3.5,$$
2,MVNhVKCIqWXUyhwqWMOnYg,Kharian Deli,"184 7th Ave, New York, NY 10011",3.0,$$
3,RSIboJc3I_PAMuJ058GmrA,Sandra's Food Spot Cart,"New York, NY 10005",4.5,$
4,VakC43fJQAT5c6f3rqPlOw,Indian Fast Food Cart,"Park Ave & 53rd St, New York, NY 10022",3.5,$
5,cOnQnP9GwyvhQjCJbSz5Fg,Mahboob-e-Elahi,"580 Montgomery St, Jersey City, NJ 07302",3.5,$
6,s6SN6MZX6Ns6lsPVv5tMoA,Schnitzi,"5324 New Utrecht Ave, Brooklyn, NY 11210",4.0,$$
7,3RuiiqUg8C3HZ-RuvlqtBg,Tawa Wok,"608 Grove St, Jersey City, NJ 07310",2.5,$$
8,KeVQTRyG41doVE3YVsV7Pw,Rajbhog Sweets and Snacks,"812 Newark Ave, Jersey City, NJ 07306",2.5,$
9,1gK-0_lGqjxbwiHWcXXdzg,ABCV,"38 E 19th St, New York, NY 10003",4.0,$$$
10,wfJCzfotoMELb74z4lITOA,Pet Shop,"193 Newark Ave, Jersey City, NJ 07302",4.0,$$
11,QV7OzZd6RsQjAkoxbHqEzQ,Essen Fast Slow Food,"60 Madison Ave, New York, NY 10010",3.5,$$
12,_oB3M47mlg3dJGKKIYkRIA,Jewel of India,"324 E 6th St, Manhattan, NY 10003",2.5,$$
13,jKCSGAMyS0KIcS-vKpEuaA,Sammy's Halal Food,"NE Corner 6th Ave W 4th St, New York, NY 10012",4.0,$
14,2At9cxG4uLElc_INpAe0Lw,Gyro Cafe,"580 Coney Island Ave, Brooklyn, NY 11218",4.0,$
15,x5HLJVEOYF-cCmGEZFu9yA,The Candle Cafe,"1307 3rd Ave, New York, NY 10021",4.0,$$
16,pwarWuPn7Aw_il-epzJEgg,Awash Ethiopian Restaurant,"338 E 6th St, New York, NY 10003",4.0,$$
17,Tl62WKPOTpGfhSTcHNKkLQ,Express Halal Cart,"William St, New York, NY",5.0,
18,TcuWyuZAORVnQBPCMNbTgw,Beyond Sushi,"62 W 56th St, New York, NY 10019",4.5,$$
19,7d9M58Bi4ZzgZZjLjvrzUQ,Lasani Afghani Restaurant,"580 Montgomery St, Jersey City, NJ 07302",4.0,$$
20,kNMQuwgqF0A-b4nSd2dH7A,Extech Industries,"4387 Vernon Blvd, Long Island City, NY 11101",3.0,
21,NzFq2gDaE56qPjiWy0p7Eg,Atomic Wings,"188 Parkside Ave, Brooklyn, NY 11226",2.0,
22,GeXd_6XseU9E8oC1p1SaNg,sweetgreen,"311 Amsterdam Ave, New York, NY 10023",3.5,$$
23,-PCQyh7uZPBamQYfpI8RBw,Dosa Hut,"777 Newark Ave, Jersey City, NJ 07306",3.0,$
24,UbLsVnix6_MZ-a7uRB_c-w,Punchline Juice Bar,"638 Nostrand Ave, Brooklyn, NY 11216",4.5,$
25,8dVc3lg1fQn0hYoc6crDcw,Ayurvedic plate,"1616 Cortelyou Rd, Brooklyn, NY 11226",4.0,
26,EXFJUuKdtnf4eV1IF1drWQ,Laree Adda,"287 Grove St, Jersey City, NJ 07302",3.0,$
27,CPtao9WHPnVJGUS0H4Txww,Taam Tov,"41 W 47th St, New York, NY 10036",3.5,$$
28,g8i7ZoTri1fUGkaIM6fP9A,Souen,"326 E 6th St, New York, NY 10003",3.5,$$
29,yVvx0wKmBplFlMd9z10Ytw,Mithaas Jersey City,"795 Newark Ave, Jersey City, NJ 07306",3.0,$$
30,tf3RVircY9-8adku41N6VQ,Superiority Burger,"430 E 9th St, New York, NY 10009",4.0,$
31,yyPjuKHc98UdCW5eM9ATcg,The Little Beet,"135 W 50th St, New York, NY 10020",3.5,$$
32,k2o2DJOZT0oGTM-zmAJUfQ,Adelina's,"159 Greenpoint Ave, Brooklyn, NY 11222",4.0,$$
33,85123ck6ZQF5-4rTQbDHjA,Hurry & Tasty Curry,"133 E 45th St, New York, NY 10017",1.0,$
34,IWCG03AW5yJ3i84ifDjXpw,Veggies Natural Juice Bar and Cafe,"1209 Nostrand Ave, Brooklyn, NY 11225",4.0,$$
35,B-lbpKcK1sVfqGdlmagKag,Subia's Organic Market,"506 Jersey Ave, Jersey City, NJ 07302",4.0,$$
36,NQyXBdvbt7c8MAaL5kBdhQ,Tiberias,"45 E 34th St, New York, NY 10016",2.5,$$
37,GgVSxkEzFRyAorxuODA1tQ,Masala Indian Cuisine,"789 Newark Ave, Jersey City, NJ 07306",1.0,
38,Rta-_ALLo7g9xTUi23pmRw,Curry On,"765 Newark Ave, Jersey City, NJ 07306",3.0,$$
39,amoGEhgkE4xcNXwYqWeoaw,Yonah Schimmel's Knish Bakery,"137 E Houston St, New York, NY 10002",4.0,$
40,O4fJTI3e11PsKwIOYGZkag,Roast Kitchen,"740 7th Ave, New York, NY 10019",3.0,$$
41,Ih9Zh1eRwPowzufbGVXfoA,Green Bean Cafe,"1413 York Ave, New York, NY 10301",3.5,$
42,1hbAbWZ3bdJCSg_EoS4zyQ,Pita Grill,"1083 2nd Ave, New York, NY 10022",2.5,$$
43,cfa699KGi9Ki-U_mCMVJvg,Caravan of Dreams,"405 E 6th St, New York, NY 10009",3.5,$$
44,7ODapIfgerSKkAjKR0a2xw,Juice Press,"122 Greenwich Ave, New York, NY 10014",3.0,$$$
45,7QNfgCS66llLCsVu_8VOyA,VLife,"348 7th Ave, New York, NY 10001",4.0,$$
46,gDIxUaEpdwrU8_5MqvmP2Q,The Great American Health Bar,"35 W 57th St, New York, NY 10019",3.0,$$
47,0vuzpq5d_KdFHDmBblKuVg,Your Way Cafe,"17 Wilson Ave, Brooklyn, NY 11237",4.0,$
48,kFV-XAalWCEZN5VW77_3Hg,Market Crates,"26 W 33rd St, New York, NY 10001",4.0,$
49,0eRir9RUGAnfKov68kvKVA,Larosh,"37 E 29th St, Manhattan, NY 10016",1.5,$$
